sourceDomainId	actions	targetDomainId	databases	type	drugbankId	uniprotId
drugbank.DB01268		440275	DrugCentral	DrugHasTarget	DB01268	Q9P2K8
drugbank.DB01268		1859	DrugCentral	DrugHasTarget	DB01268	Q13627
drugbank.DB01268		780	DrugCentral	DrugHasTarget	DB01268	Q08345
drugbank.DB01268		5129	DrugCentral	DrugHasTarget	DB01268	Q07002
drugbank.DB01268		9448	DrugCentral	DrugHasTarget	DB01268	O95819
drugbank.DB01268		9113	DrugCentral	DrugHasTarget	DB01268	O95835
drugbank.DB01268		7301	DrugCentral	DrugHasTarget	DB01268	Q06418
drugbank.DB01268		2242	DrugCentral	DrugHasTarget	DB01268	P07332
drugbank.DB01268		3932	DrugCentral	DrugHasTarget	DB01268	P06239
drugbank.DB01268		85366	DrugCentral	DrugHasTarget	DB01268	Q9H1R3
drugbank.DB01268		4293	DrugCentral	DrugHasTarget	DB01268	P80192
drugbank.DB01268		4058	DrugCentral	DrugHasTarget	DB01268	P29376
drugbank.DB01268		80122	DrugCentral	DrugHasTarget	DB01268	Q56UN5
drugbank.DB01268		558	DrugCentral	DrugHasTarget	DB01268	P30530
drugbank.DB01268		8396	DrugCentral	DrugHasTarget	DB01268	P78356
drugbank.DB01268		5170	DrugCentral	DrugHasTarget	DB01268	O15530
drugbank.DB01268		25865	DrugCentral	DrugHasTarget	DB01268	Q9BZL6
drugbank.DB01268		4915	DrugCentral	DrugHasTarget	DB01268	Q16620
drugbank.DB01268		81788	DrugCentral	DrugHasTarget	DB01268	Q9H093
drugbank.DB01268		8788	DrugCentral	DrugHasTarget	DB01268	P80370
drugbank.DB01268		6733	DrugCentral	DrugHasTarget	DB01268	P78362
drugbank.DB01268		5605	DrugCentral	DrugHasTarget	DB01268	P36507
drugbank.DB01268		6416	DrugCentral	DrugHasTarget	DB01268	P45985
drugbank.DB01268		9874	DrugCentral	DrugHasTarget	DB01268	Q9UKI8
drugbank.DB01268		26576	DrugCentral	DrugHasTarget	DB01268	Q9UPE1
drugbank.DB01268		5608	DrugCentral	DrugHasTarget	DB01268	P52564
drugbank.DB01268		238	DrugCentral	DrugHasTarget	DB01268	Q9UM73
drugbank.DB01268		7786	DrugCentral	DrugHasTarget	DB01268	Q12852
drugbank.DB01268		91807	DrugCentral	DrugHasTarget	DB01268	Q32MK0
drugbank.DB01268		8737	DrugCentral	DrugHasTarget	DB01268	Q13546
drugbank.DB01268		8394	DrugCentral	DrugHasTarget	DB01268	Q99755
drugbank.DB01268		4215	DrugCentral	DrugHasTarget	DB01268	Q99759
drugbank.DB01268		1020	DrugCentral	DrugHasTarget	DB01268	Q00535
drugbank.DB01268		83732	DrugCentral	DrugHasTarget	DB01268	Q9BRS2
drugbank.DB01268		1019	DrugCentral	DrugHasTarget	DB01268	P11802
drugbank.DB01268		55781	DrugCentral	DrugHasTarget	DB01268	Q9BVS4
drugbank.DB01268		6198	DrugCentral	DrugHasTarget	DB01268	P23443
drugbank.DB01268		8408	DrugCentral	DrugHasTarget	DB01268	O75385
drugbank.DB01268		65975	DrugCentral	DrugHasTarget	DB01268	Q9BYT3
drugbank.DB01268		11200	DrugCentral	DrugHasTarget	DB01268	O96017
drugbank.DB01268		1455	DrugCentral	DrugHasTarget	DB01268	P78368
drugbank.DB01268		83942	DrugCentral	DrugHasTarget	DB01268	Q9BXA7
drugbank.DB01268		817	DrugCentral	DrugHasTarget	DB01268	Q13557
drugbank.DB01268		1111	DrugCentral	DrugHasTarget	DB01268	O14757
drugbank.DB01268		54101	DrugCentral	DrugHasTarget	DB01268	P57078
drugbank.DB01268		5585	DrugCentral	DrugHasTarget	DB01268	Q16512
drugbank.DB01268		5871	DrugCentral	DrugHasTarget	DB01268	Q12851
drugbank.DB01268		150094	DrugCentral	DrugHasTarget	DB01268	P57059
drugbank.DB01268		5578	DrugCentral	DrugHasTarget	DB01268	P17252
drugbank.DB01268		10461	DrugCentral	DrugHasTarget	DB01268	Q12866
drugbank.DB01268		5598	DrugCentral	DrugHasTarget	DB01268	Q13164
drugbank.DB01268		8711	DrugCentral	DrugHasTarget	DB01268	Q13470
drugbank.DB00118		5409	DrugCentral	DrugHasTarget	DB00118	P11086
drugbank.DB00118		5110	DrugCentral	DrugHasTarget	DB00118	P22061
drugbank.DB00118		3276	DrugCentral	DrugHasTarget	DB00118	Q99873
drugbank.DB01103			DrugCentral	DrugHasTarget	DB01103	P28593
drugbank.DB01103			DrugCentral	DrugHasTarget	DB01103	P0A7Z4
drugbank.DB01103			DrugCentral	DrugHasTarget	DB01103	P0A8T7
drugbank.DB01103			DrugCentral	DrugHasTarget	DB01103	P0A8V2
drugbank.DB01103		5621	DrugCentral	DrugHasTarget	DB01103	P04156
drugbank.DB01103		6323	DrugCentral	DrugHasTarget	DB01103	P35498
drugbank.DB01103		6326	DrugCentral	DrugHasTarget	DB01103	Q99250
drugbank.DB01103		6328	DrugCentral	DrugHasTarget	DB01103	Q9NY46
drugbank.DB01624		3362	DrugCentral	DrugHasTarget	DB01624	P50406
drugbank.DB00218			DrugCentral	DrugHasTarget	DB00218	P0C1U9
drugbank.DB00218			DrugCentral	DrugHasTarget	DB00218	P0AES4
drugbank.DB00218			DrugCentral	DrugHasTarget	DB00218	P0AES6
drugbank.DB00218			DrugCentral	DrugHasTarget	DB00218	P0AFI2
drugbank.DB00218			DrugCentral	DrugHasTarget	DB00218	P20083
drugbank.DB00713			DrugCentral	DrugHasTarget	DB00713	P72355
drugbank.DB00713			DrugCentral	DrugHasTarget	DB00713	Q53707
drugbank.DB08927		2166	DrugCentral	DrugHasTarget	DB08927	O00519
drugbank.DB01071		1132	DrugCentral	DrugHasTarget	DB01071	P08173
drugbank.DB00104		4988	DrugCentral	DrugHasTarget	DB00104	P35372
drugbank.DB06288		3357	DrugCentral	DrugHasTarget	DB06288	P41595
drugbank.DB01071		1129	DrugCentral	DrugHasTarget	DB01071	P08172
drugbank.DB00640		5024	DrugCentral	DrugHasTarget	DB00640	P56373
drugbank.DB00397		6530	DrugCentral	DrugHasTarget	DB00397	P23975
drugbank.DB00589		147	DrugCentral	DrugHasTarget	DB00589	P35368
drugbank.DB06216		1816	DrugCentral	DrugHasTarget	DB06216	P21918
drugbank.DB12293		6532	DrugCentral	DrugHasTarget	DB12293	P31645
drugbank.DB12293		6530	DrugCentral	DrugHasTarget	DB12293	P23975
drugbank.DB01698		1133	DrugCentral	DrugHasTarget	DB01698	P08912
drugbank.DB00246		6530	DrugCentral	DrugHasTarget	DB00246	P23975
drugbank.DB00413		152	DrugCentral	DrugHasTarget	DB00413	P18825
drugbank.DB12293		3358	DrugCentral	DrugHasTarget	DB12293	P28335
drugbank.DB00924		1129	DrugCentral	DrugHasTarget	DB00924	P08172
drugbank.DB06791		6754	DrugCentral	DrugHasTarget	DB06791	P31391
drugbank.DB00397		6531	DrugCentral	DrugHasTarget	DB00397	Q01959
drugbank.DB00247		152	DrugCentral	DrugHasTarget	DB00247	P18825
drugbank.DB04828		5743	DrugCentral	DrugHasTarget	DB04828	P35354
drugbank.DB01151		3351	DrugCentral	DrugHasTarget	DB01151	P28222
drugbank.DB01234		5743	DrugCentral	DrugHasTarget	DB01234	P35354
drugbank.DB00574		148	DrugCentral	DrugHasTarget	DB00574	P35348
drugbank.DB06216		1133	DrugCentral	DrugHasTarget	DB06216	P08912
drugbank.DB00633		147	DrugCentral	DrugHasTarget	DB00633	P35368
drugbank.DB12293		3357	DrugCentral	DrugHasTarget	DB12293	P41595
drugbank.DB00574		150	DrugCentral	DrugHasTarget	DB00574	P08913
drugbank.DB04828		5742	DrugCentral	DrugHasTarget	DB04828	P23219
drugbank.DB06216		3359	DrugCentral	DrugHasTarget	DB06216	P46098
drugbank.DB00234		3358	DrugCentral	DrugHasTarget	DB00234	P28335
drugbank.DB06791		6751	DrugCentral	DrugHasTarget	DB06791	P30872
drugbank.DB12293		6531	DrugCentral	DrugHasTarget	DB12293	Q01959
drugbank.DB00767		1815	DrugCentral	DrugHasTarget	DB00767	P21917
drugbank.DB00574	agonist	3352	DrugCentral;DrugBank	DrugHasTarget	DB00574	P28221
drugbank.DB00574	agonist	3350	DrugCentral;DrugBank	DrugHasTarget	DB00574	P08908
drugbank.DB00714		147	DrugCentral	DrugHasTarget	DB00714	P35368
drugbank.DB00656		1815	DrugCentral	DrugHasTarget	DB00656	P21917
drugbank.DB01200		154	DrugCentral	DrugHasTarget	DB01200	P07550
drugbank.DB06216		1128	DrugCentral	DrugHasTarget	DB06216	P11229
drugbank.DB00696		1128	DrugCentral	DrugHasTarget	DB00696	P11229
drugbank.DB00696		1129	DrugCentral	DrugHasTarget	DB00696	P08172
drugbank.DB06216		1129	DrugCentral	DrugHasTarget	DB06216	P08172
drugbank.DB00574		1128	DrugCentral	DrugHasTarget	DB00574	P11229
drugbank.DB00574		153	DrugCentral	DrugHasTarget	DB00574	P08588
drugbank.DB04786		5024	DrugCentral	DrugHasTarget	DB04786	P56373
drugbank.DB06288		150	DrugCentral	DrugHasTarget	DB06288	P08913
drugbank.DB00176		6530	DrugCentral	DrugHasTarget	DB00176	P23975
drugbank.DB00413		3363	DrugCentral	DrugHasTarget	DB00413	P34969
drugbank.DB00334		3361	DrugCentral	DrugHasTarget	DB00334	P47898
drugbank.DB00572		3269	DrugCentral	DrugHasTarget	DB00572	P35367
drugbank.DB06288		3352	DrugCentral	DrugHasTarget	DB06288	P28221
drugbank.DB06288		152	DrugCentral	DrugHasTarget	DB06288	P18825
drugbank.DB00363		154	DrugCentral	DrugHasTarget	DB00363	P07550
drugbank.DB00413		3352	DrugCentral	DrugHasTarget	DB00413	P28221
drugbank.DB12293		3356	DrugCentral	DrugHasTarget	DB12293	P28223
drugbank.DB06288		3351	DrugCentral	DrugHasTarget	DB06288	P28222
drugbank.DB00654		5731	DrugCentral	DrugHasTarget	DB00654	P34995
drugbank.DB00656		3363	DrugCentral	DrugHasTarget	DB00656	P34969
drugbank.DB00206		3350	DrugCentral	DrugHasTarget	DB00206	P08908
drugbank.DB00574		3351	DrugCentral	DrugHasTarget	DB00574	P28222
drugbank.DB04832		1813	DrugCentral	DrugHasTarget	DB04832	P14416
drugbank.DB00574		1129	DrugCentral	DrugHasTarget	DB00574	P08172
drugbank.DB00714		148	DrugCentral	DrugHasTarget	DB00714	P35348
drugbank.DB00472		148	DrugCentral	DrugHasTarget	DB00472	P35348
drugbank.DB01238		6530	DrugCentral	DrugHasTarget	DB01238	P23975
drugbank.DB00476		3357	DrugCentral	DrugHasTarget	DB00476	P41595
drugbank.DB00476		3363	DrugCentral	DrugHasTarget	DB00476	P34969
drugbank.DB00476		3269	DrugCentral	DrugHasTarget	DB00476	P35367
drugbank.DB06480		1815	DrugCentral	DrugHasTarget	DB06480	P21917
drugbank.DB06288		1815	DrugCentral	DrugHasTarget	DB06288	P21917
drugbank.DB00343		3356	DrugCentral	DrugHasTarget	DB00343	P28223
drugbank.DB01175	inhibitor	3358	DrugCentral;DrugBank	DrugHasTarget	DB01175	P28335
drugbank.DB04005		5024	DrugCentral	DrugHasTarget	DB04005	P56373
drugbank.DB00413		3274	DrugCentral	DrugHasTarget	DB00413	P25021
drugbank.DB00476		3352	DrugCentral	DrugHasTarget	DB00476	P28221
drugbank.DB00247		3269	DrugCentral	DrugHasTarget	DB00247	P35367
drugbank.DB05381		134864	DrugCentral	DrugHasTarget	DB05381	Q96RJ0
drugbank.DB06216		6531	DrugCentral	DrugHasTarget	DB06216	Q01959
drugbank.DB06216		1131	DrugCentral	DrugHasTarget	DB06216	P20309
drugbank.DB00574		1131	DrugCentral	DrugHasTarget	DB00574	P20309
drugbank.DB00656		1813	DrugCentral	DrugHasTarget	DB00656	P14416
drugbank.DB00413		3351	DrugCentral	DrugHasTarget	DB00413	P28222
drugbank.DB00767		1814	DrugCentral	DrugHasTarget	DB00767	P35462
drugbank.DB00668		6530	DrugCentral	DrugHasTarget	DB00668	P23975
drugbank.DB00656		1812	DrugCentral	DrugHasTarget	DB00656	P21728
drugbank.DB00476		3354	DrugCentral	DrugHasTarget	DB00476	P28566
drugbank.DB00206		1812	DrugCentral	DrugHasTarget	DB00206	P21728
drugbank.DB00476		3351	DrugCentral	DrugHasTarget	DB00476	P28222
drugbank.DB04868		3643	DrugCentral	DrugHasTarget	DB04868	P06213
drugbank.DB06288		3362	DrugCentral	DrugHasTarget	DB06288	P50406
drugbank.DB00574		3363	DrugCentral	DrugHasTarget	DB00574	P34969
drugbank.DB00476		3355	DrugCentral	DrugHasTarget	DB00476	P30939
drugbank.DB00370		6530	DrugCentral	DrugHasTarget	DB00370	P23975
drugbank.DB00247		1131	DrugCentral	DrugHasTarget	DB00247	P20309
drugbank.DB04868		660	DrugCentral	DrugHasTarget	DB04868	P51813
drugbank.DB00471		57105	DrugCentral	DrugHasTarget	DB00471	Q9NS75
drugbank.DB09286		3354	DrugCentral	DrugHasTarget	DB09286	P28566
drugbank.DB00502		3354	DrugCentral	DrugHasTarget	DB00502	P28566
drugbank.DB09286		3355	DrugCentral	DrugHasTarget	DB09286	P30939
drugbank.DB00502		3355	DrugCentral	DrugHasTarget	DB00502	P30939
drugbank.DB00476		3350	DrugCentral	DrugHasTarget	DB00476	P08908
drugbank.DB01267		154	DrugCentral	DrugHasTarget	DB01267	P07550
drugbank.DB00246		154	DrugCentral	DrugHasTarget	DB00246	P07550
drugbank.DB06144		154	DrugCentral	DrugHasTarget	DB06144	P07550
drugbank.DB00734		154	DrugCentral	DrugHasTarget	DB00734	P07550
drugbank.DB01224		154	DrugCentral	DrugHasTarget	DB01224	P07550
drugbank.DB09286		154	DrugCentral	DrugHasTarget	DB09286	P07550
drugbank.DB00502		154	DrugCentral	DrugHasTarget	DB00502	P07550
drugbank.DB01267		153	DrugCentral	DrugHasTarget	DB01267	P08588
drugbank.DB06144		153	DrugCentral	DrugHasTarget	DB06144	P08588
drugbank.DB00734		153	DrugCentral	DrugHasTarget	DB00734	P08588
drugbank.DB01224		153	DrugCentral	DrugHasTarget	DB01224	P08588
drugbank.DB09286		153	DrugCentral	DrugHasTarget	DB09286	P08588
drugbank.DB00363		153	DrugCentral	DrugHasTarget	DB00363	P08588
drugbank.DB00752		6531	DrugCentral	DrugHasTarget	DB00752	Q01959
drugbank.DB09016		6530	DrugCentral	DrugHasTarget	DB09016	P23975
drugbank.DB09167		6531	DrugCentral	DrugHasTarget	DB09167	Q01959
drugbank.DB00370		1813	DrugCentral	DrugHasTarget	DB00370	P14416
drugbank.DB00247		1128	DrugCentral	DrugHasTarget	DB00247	P11229
drugbank.DB01151		1812	DrugCentral	DrugHasTarget	DB01151	P21728
drugbank.DB00752		6530	DrugCentral	DrugHasTarget	DB00752	P23975
drugbank.DB00752		3350	DrugCentral	DrugHasTarget	DB00752	P08908
drugbank.DB00247		1129	DrugCentral	DrugHasTarget	DB00247	P08172
drugbank.DB00215		3356	DrugCentral	DrugHasTarget	DB00215	P28223
drugbank.DB00654		5733	DrugCentral	DrugHasTarget	DB00654	P43115
drugbank.DB01576		3350	DrugCentral	DrugHasTarget	DB01576	P08908
drugbank.DB00397		1128	DrugCentral	DrugHasTarget	DB00397	P11229
drugbank.DB00574		1132	DrugCentral	DrugHasTarget	DB00574	P08173
drugbank.DB00397		3363	DrugCentral	DrugHasTarget	DB00397	P34969
drugbank.DB00501		3356	DrugCentral	DrugHasTarget	DB00501	P28223
drugbank.DB00572		3356	DrugCentral	DrugHasTarget	DB00572	P28223
drugbank.DB00549		1241	DrugCentral	DrugHasTarget	DB00549	Q15722
drugbank.DB04868		2263	DrugCentral	DrugHasTarget	DB04868	P21802
drugbank.DB12708		5734	DrugCentral	DrugHasTarget	DB12708	P35408
drugbank.DB00574		154	DrugCentral	DrugHasTarget	DB00574	P07550
drugbank.DB00753		3357	DrugCentral	DrugHasTarget	DB00753	P41595
drugbank.DB04868		2260	DrugCentral	DrugHasTarget	DB04868	P11362
drugbank.DB00875		3350	DrugCentral	DrugHasTarget	DB00875	P08908
drugbank.DB00368		6531	DrugCentral	DrugHasTarget	DB00368	Q01959
drugbank.DB04868		3717	DrugCentral	DrugHasTarget	DB04868	O60674
drugbank.DB00574		3362	DrugCentral	DrugHasTarget	DB00574	P50406
drugbank.DB13520		3350	DrugCentral	DrugHasTarget	DB13520	P08908
drugbank.DB13520			DrugCentral	DrugHasTarget	DB13520	P08909
drugbank.DB13520		3358	DrugCentral	DrugHasTarget	DB13520	P28335
drugbank.DB13520		3363	DrugCentral	DrugHasTarget	DB13520	P34969
drugbank.DB01145			DrugCentral	DrugHasTarget	DB01145	P0C0X1
drugbank.DB04841		4986	DrugCentral	DrugHasTarget	DB04841	P41145
drugbank.DB04841		4985	DrugCentral	DrugHasTarget	DB04841	P41143
drugbank.DB04841		4988	DrugCentral	DrugHasTarget	DB04841	P35372
drugbank.DB04841		774	DrugCentral	DrugHasTarget	DB04841	Q00975
drugbank.DB00227		10013	DrugCentral	DrugHasTarget	DB00227	Q9UBN7
drugbank.DB00227		3065	DrugCentral	DrugHasTarget	DB00227	Q13547
drugbank.DB00689			DrugCentral	DrugHasTarget	DB00689	P02918
drugbank.DB00689	antagonist		DrugCentral;DrugBank	DrugHasTarget	DB00689	P02919
drugbank.DB00689			DrugCentral	DrugHasTarget	DB00689	P08506
drugbank.DB00689			DrugCentral	DrugHasTarget	DB00689	P0AD65
drugbank.DB00689			DrugCentral	DrugHasTarget	DB00689	P0AD68
drugbank.DB00689			DrugCentral	DrugHasTarget	DB00689	P0AEB2
drugbank.DB00689			DrugCentral	DrugHasTarget	DB00689	P24228
drugbank.DB11783		1636	DrugCentral	DrugHasTarget	DB11783	P12821
drugbank.DB00159		8694	DrugCentral	DrugHasTarget	DB00159	O75907
drugbank.DB11095		2147	DrugCentral	DrugHasTarget	DB11095	P00734
drugbank.DB00539		3362	DrugCentral	DrugHasTarget	DB00539	P50406
drugbank.DB00882		10280	DrugCentral	DrugHasTarget	DB00882	Q99720
drugbank.DB00882		3362	DrugCentral	DrugHasTarget	DB00882	P50406
drugbank.DB00882		10682	DrugCentral	DrugHasTarget	DB00882	Q15125
drugbank.DB01136		6582	DrugCentral	DrugHasTarget	DB01136	O15244
drugbank.DB01136		55244	DrugCentral	DrugHasTarget	DB01136	Q96FL8
drugbank.DB00756			DrugCentral	DrugHasTarget	DB00756	P0AEK4
drugbank.DB01261		54878	DrugCentral	DrugHasTarget	DB01261	Q6V1X1
drugbank.DB01261		91039	DrugCentral	DrugHasTarget	DB01261	Q86TI2
drugbank.DB00831			DrugCentral	DrugHasTarget	DB00831	P28593
drugbank.DB00831		5243	DrugCentral	DrugHasTarget	DB00831	P08183
drugbank.DB00831			DrugCentral	DrugHasTarget	DB00831	P08909
drugbank.DB00767		1813	DrugCentral	DrugHasTarget	DB00767	P14416
drugbank.DB00831		84650	DrugCentral	DrugHasTarget	DB00831	Q9BY08
drugbank.DB00831		10280	DrugCentral	DrugHasTarget	DB00831	Q99720
drugbank.DB00831		6323	DrugCentral	DrugHasTarget	DB00831	P35498
drugbank.DB00831		6326	DrugCentral	DrugHasTarget	DB00831	Q99250
drugbank.DB00831		6328	DrugCentral	DrugHasTarget	DB00831	Q9NY46
drugbank.DB00831		5591	DrugCentral	DrugHasTarget	DB00831	P78527
drugbank.DB00831		10682	DrugCentral	DrugHasTarget	DB00831	Q15125
drugbank.DB00831		805	DrugCentral	DrugHasTarget	DB00831	P0DP24
drugbank.DB00831		808	DrugCentral	DrugHasTarget	DB00831	P0DP25
drugbank.DB00706		3350	DrugCentral	DrugHasTarget	DB00706	P08908
drugbank.DB00706		150	DrugCentral	DrugHasTarget	DB00706	P08913
drugbank.DB00706		1813	DrugCentral	DrugHasTarget	DB00706	P14416
drugbank.DB00706		1814	DrugCentral	DrugHasTarget	DB00706	P35462
drugbank.DB00706		152	DrugCentral	DrugHasTarget	DB00706	P18825
drugbank.DB00706		3363	DrugCentral	DrugHasTarget	DB00706	P34969
drugbank.DB09031		207	DrugCentral	DrugHasTarget	DB09031	P31749
drugbank.DB09031		993	DrugCentral	DrugHasTarget	DB09031	P30304
drugbank.DB00381		146	DrugCentral	DrugHasTarget	DB00381	P25100
drugbank.DB00381		3776	DrugCentral	DrugHasTarget	DB00381	O95069
drugbank.DB00381		148	DrugCentral	DrugHasTarget	DB00381	P35348
drugbank.DB00381		147	DrugCentral	DrugHasTarget	DB00381	P35368
drugbank.DB01415			DrugCentral	DrugHasTarget	DB01415	P08506
drugbank.DB01415			DrugCentral	DrugHasTarget	DB01415	P0AEB2
drugbank.DB01415			DrugCentral	DrugHasTarget	DB01415	P24228
drugbank.DB00734		6582	DrugCentral	DrugHasTarget	DB00734	O15244
drugbank.DB00734		1128	DrugCentral	DrugHasTarget	DB00734	P11229
drugbank.DB00734			DrugCentral	DrugHasTarget	DB00734	P08909
drugbank.DB00734		6532	DrugCentral	DrugHasTarget	DB00734	P31645
drugbank.DB00734		10280	DrugCentral	DrugHasTarget	DB00734	Q99720
drugbank.DB09027			DrugCentral	DrugHasTarget	DB09027	P27958
drugbank.DB09027			DrugCentral	DrugHasTarget	DB09027	P26663
drugbank.DB09079	inhibitor	5156	DrugCentral;DrugBank	DrugHasTarget	DB09079	P16234
drugbank.DB12712		6329	DrugCentral	DrugHasTarget	DB12712	P35499
drugbank.DB09074		8658	DrugCentral	DrugHasTarget	DB09074	O95271
drugbank.DB04895	antagonist	7422	DrugCentral;DrugBank	DrugHasTarget	DB04895	P15692
drugbank.DB09235		776	DrugCentral	DrugHasTarget	DB09235	Q01668
drugbank.DB00437		3251	DrugCentral	DrugHasTarget	DB00437	P00492
drugbank.DB09227		776	DrugCentral	DrugHasTarget	DB09227	Q01668
drugbank.DB09230		776	DrugCentral	DrugHasTarget	DB09230	Q01668
drugbank.DB09230		775	DrugCentral	DrugHasTarget	DB09230	Q13936
drugbank.DB11586			DrugCentral	DrugHasTarget	DB11586	P27958
drugbank.DB00230		9254	DrugCentral	DrugHasTarget	DB00230	Q9NY47
drugbank.DB06176		8841	DrugCentral	DrugHasTarget	DB06176	O15379
drugbank.DB06176		51564	DrugCentral	DrugHasTarget	DB06176	Q8WUI4
drugbank.DB06176		83933	DrugCentral	DrugHasTarget	DB06176	Q969S8
drugbank.DB06176		79885	DrugCentral	DrugHasTarget	DB06176	Q96DB2
drugbank.DB06176		55869	DrugCentral	DrugHasTarget	DB06176	Q9BY41
drugbank.DB06176		9734	DrugCentral	DrugHasTarget	DB06176	Q9UKV0
drugbank.DB06176		10014	DrugCentral	DrugHasTarget	DB06176	Q9UQL6
drugbank.DB09276		7296	DrugCentral	DrugHasTarget	DB09276	Q16881
drugbank.DB12482		43	DrugCentral	DrugHasTarget	DB12482	P22303
drugbank.DB00734		55244	DrugCentral	DrugHasTarget	DB00734	Q96FL8
drugbank.DB00734		3362	DrugCentral	DrugHasTarget	DB00734	P50406
drugbank.DB00639			DrugCentral	DrugHasTarget	DB00639	P10613
drugbank.DB11125		84634	DrugCentral	DrugHasTarget	DB11125	Q969F8
drugbank.DB01179		2908	DrugCentral	DrugHasTarget	DB01179	P04150
drugbank.DB01179			DrugCentral	DrugHasTarget	DB01179	P04015
drugbank.DB01179		10382	DrugCentral	DrugHasTarget	DB01179	P04350
drugbank.DB01179		10376	DrugCentral	DrugHasTarget	DB01179	P68363
drugbank.DB01179		10383	DrugCentral	DrugHasTarget	DB01179	P68371
drugbank.DB01179		10381	DrugCentral	DrugHasTarget	DB01179	Q13509
drugbank.DB01179			DrugCentral	DrugHasTarget	DB01179	Q13748
drugbank.DB01179		7280	DrugCentral	DrugHasTarget	DB01179	Q13885
drugbank.DB01179		347688	DrugCentral	DrugHasTarget	DB01179	Q3ZCM7
drugbank.DB01179		112714	DrugCentral	DrugHasTarget	DB01179	Q6PEY2
drugbank.DB01179		7846	DrugCentral	DrugHasTarget	DB01179	Q71U36
drugbank.DB01179		84790	DrugCentral	DrugHasTarget	DB01179	Q9BQE3
drugbank.DB01179		84617	DrugCentral	DrugHasTarget	DB01179	Q9BUF5
drugbank.DB01179		347733	DrugCentral	DrugHasTarget	DB01179	Q9BVA1
drugbank.DB01179		81027	DrugCentral	DrugHasTarget	DB01179	Q9H4B7
drugbank.DB01050		240	DrugCentral	DrugHasTarget	DB01050	P09917
drugbank.DB00975		8622	DrugCentral	DrugHasTarget	DB00975	O95263
drugbank.DB00254		4317	DrugCentral	DrugHasTarget	DB00254	P22894
drugbank.DB00607			DrugCentral	DrugHasTarget	DB00607	P72355
drugbank.DB00607			DrugCentral	DrugHasTarget	DB00607	Q53707
drugbank.DB00700		2908	DrugCentral	DrugHasTarget	DB00700	P04150
drugbank.DB00343		5243	DrugCentral	DrugHasTarget	DB00343	P08183
drugbank.DB00343		6580	DrugCentral	DrugHasTarget	DB00343	O15245
drugbank.DB00343		3757	DrugCentral	DrugHasTarget	DB00343	Q12809
drugbank.DB00343		779	DrugCentral	DrugHasTarget	DB00343	Q13698
drugbank.DB00343		6323	DrugCentral	DrugHasTarget	DB00343	P35498
drugbank.DB00343		6326	DrugCentral	DrugHasTarget	DB00343	Q99250
drugbank.DB00343		6328	DrugCentral	DrugHasTarget	DB00343	Q9NY46
drugbank.DB08943		1586	DrugCentral	DrugHasTarget	DB08943	P05093
drugbank.DB01110		1588	DrugCentral	DrugHasTarget	DB01110	P11511
drugbank.DB01110		4190	DrugCentral	DrugHasTarget	DB01110	P40925
drugbank.DB01110			DrugCentral	DrugHasTarget	DB01110	P00811
drugbank.DB01110		1595	DrugCentral	DrugHasTarget	DB01110	Q16850
drugbank.DB01110		1586	DrugCentral	DrugHasTarget	DB01110	P05093
drugbank.DB00685			DrugCentral	DrugHasTarget	DB00685	P0AFI2
drugbank.DB00685			DrugCentral	DrugHasTarget	DB00685	P20083
drugbank.DB00685			DrugCentral	DrugHasTarget	DB00685	P0AES4
drugbank.DB00685			DrugCentral	DrugHasTarget	DB00685	P0AES6
drugbank.DB13036		5729	DrugCentral	DrugHasTarget	DB13036	Q13258
drugbank.DB13036		6915	DrugCentral	DrugHasTarget	DB13036	P21731
drugbank.DB00421		2100	DrugCentral	DrugHasTarget	DB00421	Q92731
drugbank.DB00421		55244	DrugCentral	DrugHasTarget	DB00421	Q96FL8
drugbank.DB00136		2638	DrugCentral	DrugHasTarget	DB00136	P02774
drugbank.DB00393		8856	DrugCentral	DrugHasTarget	DB00393	O75469
drugbank.DB00393		9971	DrugCentral	DrugHasTarget	DB00393	Q96RI1
drugbank.DB01030		6582	DrugCentral	DrugHasTarget	DB01030	O15244
drugbank.DB01030		3091	DrugCentral	DrugHasTarget	DB01030	Q16665
